artist_id	name	followers	popularity	main_genre	genres	image_url
35SnFWfNGEMt2Gomc6WKEM	CalimeroBeats	524	15		[]	https://i.scdn.co/image/ab6761610000e5ebf790390150e52540e825089d
4QFHHdZkeqmneDQqKIjAN8	Donna Missal	95974	43	la pop	['la pop']	https://i.scdn.co/image/ab6761610000e5eb54defd3ddc8697e29d6ccd40
1Q3Ba3dBArHD2RV4SpROOk	Luciana Tagliapietra	1972	8	indie tucumano	['indie tucumano']	https://i.scdn.co/image/ab6761610000e5ebfea459b42d22e9fa52079185
7FqkRutc4zWMrnEAUv3Xwd	Hardy Caprio	382369	55	afroswing	['afroswing', 'grime', 'uk hip hop']	https://i.scdn.co/image/ab6761610000e5eb94c2b6e1717083c090546f83
5VSSQNU2o10S80RJKWNXzN	ORLV	1322	7		[]	https://i.scdn.co/image/ab6761610000e5ebb0d321271ca3b6b64052f18d
6uP6iDYFqViWMBygunSyYa	Special Academy Kids	4	0		[]	
56jifmTu2z3NB9trDKHnQO	Marvin Klein	492	16		[]	https://i.scdn.co/image/ab6761610000e5eb85258192a3a471b33109aeed
2gtVnbrVpID8VrotZPOg2a	Tulsa	31784	48	spanish indie pop	['spanish indie pop', 'spanish modern rock']	https://i.scdn.co/image/ab6761610000e5eb5ccc14688fa2d2e4ebbfafa9
09b4q9Vfmuvxb8LuOrhp7W	Graeme James	16642	37	nz folk	['nz folk', 'pop folk']	https://i.scdn.co/image/ab6761610000e5eb7ed024daddea3fb8bdc306c8
6nLM3n8jU5enX4kkMgEkSQ	The Ghosts	74	13		[]	https://i.scdn.co/image/ab67616d0000b273eaae34ebd2dfc13cb4d69d7f
0C9gVXUdCpRrYWKBxdLw4n	Joan Garrido	9184	15	latin talent show	['latin talent show', 'latin viral pop']	https://i.scdn.co/image/ab6761610000e5eb89a7d037f3c24e8e1db220cf
4fa39DDfkx8Z3gupRvfD78	Barnens jul	92	5		[]	https://i.scdn.co/image/ab6761610000e5eb7b4f987edb45c83841eb9ebc
46Iu272aQE9sADC7Z02n3T	Johnny Carroll	122	9		[]	https://i.scdn.co/image/ab67616d0000b2736e7fd543dc8f66bc85c11ed1
2KU7pJgPoJC3uwJRZPYQ8G	BATE	1504	19	malaysian indie	['malaysian indie']	https://i.scdn.co/image/ab6761610000e5eb4675ac7b2c0a79731ebb621b
7HdCci9NH2UXSdsKnMnMhH	Gizem Akbil	234	4		[]	https://i.scdn.co/image/ab67616d0000b273cd726e2290796556bc2ce3a9
3BETdCqKlraxPwjzH4JUIB	Koni	32744	39	deep tropical house	['deep tropical house']	https://i.scdn.co/image/ab6761610000e5eb44444d882415d1feaad0f2f0
4x1bewuiV50ZFHLh6Jy3ZI	Ken Dorset	148	18	christmas instrumental	['christmas instrumental']	https://i.scdn.co/image/ab67616d0000b273060dd9c5695f14eccd8829fd
0p4KL1fZwqK9DDUklNhMWU	Penny Harlin	67	2		[]	https://i.scdn.co/image/ab6761610000e5eb9609e5eb970694b21945fcc9
58tJqNTMxtHRMeao19qsbD	Gregorybebad	14	1		[]	
4BAq3YqvKyWzJFNojO8Jke	Adely	8455	20	pop boliviano	['pop boliviano']	https://i.scdn.co/image/ab6761610000e5eb504cb734fd488125b9d1d968
3PVg0vaMUNTOu7C2GmYfSg	Kevi Jonny	368076	59	arrocha	['arrocha']	https://i.scdn.co/image/ab6761610000e5eb7de7ea35f0b6b001d8b1c912
004h2uqVUpmOuz4oY6aTqw	EME	9086	31		[]	https://i.scdn.co/image/ab6761610000e5eb505455823bb7a7b9d69c8bf6
1si6mnxJ6IpTOTW13ECa0o	AllttA	62447	38		[]	https://i.scdn.co/image/ab6761610000e5eb9f202b3fcc736fa6c026cbed
4ytDz3A9nHcVMjEbdNSKzA	RIOPY	69884	57	neo-classical	['neo-classical']	https://i.scdn.co/image/ab6761610000e5eb5ae0cf47c4e8d3cc67a37e19
3uLh2gv7vN8sZ5rAPdCBE9	30Y	52918	41	hungarian pop	['hungarian pop', 'hungarian rock', 'magyar alternative']	https://i.scdn.co/image/ab6761610000e5ebb21c46f5d2799854dc56dc28
3aVoqlJOYx31lH1gibGDt3	Babyface	947082	58	contemporary r&b	['contemporary r&b', 'r&b', 'urban contemporary']	https://i.scdn.co/image/ab6761610000e5eb0cb3db62f8e93e64357df3c9
5QPZi2BlokI2MqqmbZ45Wy	Xiyohn	44	10		[]	https://i.scdn.co/image/ab67616d0000b273b310df719a5eb9daae65923b
0v2ADEcRg8RU9TGc7BEavL	XAE.Miami	1543	9		[]	https://i.scdn.co/image/ab6761610000e5eb0dc7e91ad07d2da5de09daaf
4owATw6JCMuUxeWdh3eiyg	Beowülf	71893	54	lo-fi chill	['lo-fi chill', 'sad lo-fi']	https://i.scdn.co/image/ab6761610000e5ebbf8fa0bc09926cf6fec2fb7b
4JpKjf76ROhpjO3UfpjTXI	Oliver Gil	3207	22		[]	https://i.scdn.co/image/ab6761610000e5eb6a67d7cc15ae80631300af9e
1niek9BDuoP76DxgiYgSiE	Cookies And Cream	756	9		[]	https://i.scdn.co/image/ab6761610000e5eb8ff7baaa93ccac65334e374c
5yxv6HieAXNtXOHtKMTSX2	Sumera	1896	7		[]	https://i.scdn.co/image/ab6761610000e5ebf018be836d67f66a584a3920
6XIuxKC85znAmXsyA3Pawp	Zanes	7	4		[]	https://i.scdn.co/image/ab67616d0000b273779c1c69b68104590eadf6eb
4SQzMZRKRbUNdKcz3X3fGy	Jenny Marsala	2225	42		[]	https://i.scdn.co/image/ab6761610000e5eb9e98847eba81743b54802d8b
2WX2uTcsvV5OnS0inACecP	Birdy	3744571	70	neo mellow	['neo mellow', 'uk pop']	https://i.scdn.co/image/ab6761610000e5eb778483686ae247c1906f02fb
5YjEVrNMrIRw2xGbjTN6Ti	Mylo	46297	47	disco house	['disco house', 'filter house']	https://i.scdn.co/image/ab6761610000e5eb71c2ad98179affb122bb54dc
4Vu7twWKnGq8bDj5Hl4MFU	Hanafi Bersaudara	295	2		[]	https://i.scdn.co/image/ab67616d0000b273813b7bb2bfc7aa0b11db8f64
0nFIPa2qOn5ODHEWi3Ywan	Sanjana Sanghi	103	37		[]	
5ahE8VtgYTRG2dHLXtQSBe	Ciro Priello	1146	1		[]	https://i.scdn.co/image/ab67616d0000b273a2583715b953495b475bcf7d
1S4XSBqS2oRpwTVFrYtMeE	Two	92	24		[]	https://i.scdn.co/image/ab6761610000e5eb7cafabaef64cf0e0b63a6fa0
2F0Rs5ZuW4NHX4iGPWaL2c	TEKA	1045	35		[]	https://i.scdn.co/image/ab6761610000e5eb7e1770b139e01e56ed5a8e8b
4rFuiqSv9uhr8JcBSof72C	Only U	1327	32		[]	https://i.scdn.co/image/ab67616d0000b2738c902f81e4de617f56350068
4o6gglPeg2GgT0FYDtzFeF	Clap! Clap!	39025	35	italian electronica	['italian electronica']	https://i.scdn.co/image/ab6761610000e5eba6081a1f26d01f0ab4f3d955
7rjtSCG7OA9lVRSmAjg9sw	Cocaine & Caviar	315	0		[]	
5I3uAFbAOhuVSKdrcG5mgy	Sugarfree	807787	51	opm	['opm', 'pinoy rock']	https://i.scdn.co/image/ab67616d0000b2736105baacde349f80912eb045
0X2BH1fck6amBIoJhDVmmJ	Ellie Goulding	12064866	81	indietronica	['indietronica', 'metropopolis', 'pop', 'uk pop']	https://i.scdn.co/image/ab6761610000e5eb854b6139b96beb6dbc398e06
620Vx5hEMowoa71wXk4bu1	northfacegawd	5807	28	k-rap	['k-rap', 'korean underground rap']	https://i.scdn.co/image/ab67616d0000b273aa093efa49de320d7de8021d
3f5VCwd57gZsqMad28jyLV	Maria Bethânia	1057769	60	bossa nova	['bossa nova', 'mpb', 'samba de roda', 'umbanda']	https://i.scdn.co/image/ab6761610000e5eb341cd939f59a9a7ad9e6c4a2
3maUA3E2H0Yyugw8MsEeJi	Los Cavakitos	152	30		[]	https://i.scdn.co/image/ab6761610000e5ebc4f0818e748dbc6737a8e5a0
2Ke7AtG16oVgN9IrkQqw69	Triana Park	4588	28	latvian pop	['latvian pop']	https://i.scdn.co/image/ab6761610000e5eb5589fa4142f2c74a1518264d
7CXZ0OQMeiiNbVH1FiqXjg	Jintara	4	6		[]	
2YsLikqrx9QEpxikHjaTCe	Booly Boys	755	0		[]	
7Ll3Cj9QGaAJ42YdRcFKG6	gb	10906	36	japanese chill rap	['japanese chill rap', 'japanese r&b']	https://i.scdn.co/image/ab6761610000e5eb496a209324b08ffb941674a2
3s9tX7kuzDDEVDS8088f90	Abdullah Alkhashrmi	3412	15	khaliji	['khaliji']	https://i.scdn.co/image/ab67616d0000b2731fecbeb4e2a22a74191a8d29
3zNM2tRfTX6LI1lN2PlrTt	Westside Connection	1373889	57	g funk	['g funk', 'gangster rap', 'west coast rap']	https://i.scdn.co/image/a7f34c1303821f7889443c61f0f31dc23a639de0
3wg1CxblltA3FkS7A0ZRb9	Ben Elkayam	110	2		[]	https://i.scdn.co/image/ab6761610000e5ebc82064836a587cbdcbca7ec5
1QXZ1BMJKU2dl2q6rDn1pB	PartyfrieX	23641	41	carnaval	['carnaval', 'nederlandse hardstyle']	https://i.scdn.co/image/ab6761610000e5eb97672bfbc4fb67b7decb79b0
79P54kyksUZitxNyHhXtqM	Steffen Brandt	918	19	danish singer-songwriter	['danish singer-songwriter']	https://i.scdn.co/image/ab67616d0000b273b1e70463913ef3eb98b6d3d0
2g9DwrKeZdqfveNl05NfBV	Tokyo DisneySea	77571	45		[]	https://i.scdn.co/image/ab67616d0000b2738c61632913744d4217b001f2
3LOWBENsEe0o5Ui5I0SIyW	louw	560	13		[]	https://i.scdn.co/image/ab6761610000e5ebed9a581bc361885bbe4c8e2f
0TwII45Qeh2MAqMjEIoQ8b	Betty Bass	884	9		[]	https://i.scdn.co/image/ab6761610000e5eb928b13ada70f6abb10333881
5MVcNHzaXuOnZSrOav2Kav	EL NOBA	582445	60	cumbia 420	['cumbia 420']	https://i.scdn.co/image/ab6761610000e5eb515efcb95193dfc674d158a9
6DW1Yqi5B34jRtn9hPLvFp	The Smith Street Band	89500	43	aussie emo	['aussie emo', 'australian garage punk', 'australian indie']	https://i.scdn.co/image/ab6761610000e5eb2fb12893d468c6f05a160700
65DHllTFchsixkxABusOcR	Harun Kolçak	377369	49	turkish pop	['turkish pop', 'turkish singer-songwriter']	https://i.scdn.co/image/ab6772690000c46c0f180617039f61c3e07419a4
3TZnnR7E0mUk9uJtBa3fIs	Mereki	1694	26	vapor pop	['vapor pop']	https://i.scdn.co/image/ab6761610000e5eb9698a1caf702ff7832579fbe
4WXYemaE9nfL2Gb4Uz3Xbs	Rio	4551	42	swedish trap pop	['swedish trap pop']	https://i.scdn.co/image/ab6761610000e5eb9a1eb158bdba9e0eb145c9ea
2DhBsOUPbi4crK1Ea63XBI	Issjames	1910	20	greek trap	['greek trap']	https://i.scdn.co/image/ab6761610000e5ebaa0d1ad8f28e20814a2da36a
0eARdjFMVY4Z92QEzM7dgN	Chibi Ichigo	5893	21	vlaamse rap	['vlaamse rap']	https://i.scdn.co/image/ab6761610000e5ebf54daa317cfa1ecdff6bb3f5
497rp5TEzJffeBnUT0BeE1	Mammal Hands	106964	44	contemporary jazz	['contemporary jazz', 'indie jazz', 'modern jazz trio']	https://i.scdn.co/image/ab6761610000e5ebf7ab5ab64a9ddb4c93d98e13
32E92dXwYIiCE5ORdXRVOD	vad fruttik	36369	34	hungarian pop	['hungarian pop', 'hungarian rock', 'magyar alternative']	https://i.scdn.co/image/ab6761610000e5eb023f418df3ec2468c525dbd0
4Y0VwRwAOyJutxoVpPX4td	Derek	320347	65	detroit trap brasileiro	['detroit trap brasileiro']	https://i.scdn.co/image/ab6761610000e5eb913958b9476703a78e4fbedf
0G5lZVxoMwoY8oV6zR8E7k	Mashd N Kutcher	66708	40		[]	https://i.scdn.co/image/ab6761610000e5eb047b0cb952aaf7985ac52d78
6nRXav05rFHbHsnZKirS4V	Aron Huxley	130	17		[]	https://i.scdn.co/image/ab67616d0000b273f81f3d1f50efde392124e63a
1rEfYmXMTxSAPbW4e4qF2o	Milou & Flint	1652	9	german indie folk	['german indie folk']	https://i.scdn.co/image/ab6761610000e5eb8a1c5c10f5c83ba707fa2514
10PWNkmMZvYQPASKmWzFOd	Bolin	7	21		[]	https://i.scdn.co/image/ab6761610000e5eb9bdd01c279f5c292a06b17a4
7nAL6HRisO90oRTDWIF2IC	100 First Songs' Participants	782	32	muzika l'yeladim	"[""muzika l'yeladim""]"	
5BvG46pJjsubbOQpc83sUi	Minchu	507	20		[]	https://i.scdn.co/image/ab6761610000e5eb66e4484f5a42226fdf9b6b76
2cFzYhiHqYS7o8ZIM9WD22	Mariana BO	67762	49	mexican edm	['mexican edm']	https://i.scdn.co/image/ab6761610000e5eb9dd2db335ca9bdcc083fea3f
2IJUjBrzDvWavfnSl058BA	Power Project	510	11	melbourne bounce international	['melbourne bounce international']	https://i.scdn.co/image/ab67616d0000b27339182f4ce41bd55bba8ef5ce
1Ck15KzRcbdOiyLRvw13QJ	Cages	5077	45	deep groove house	['deep groove house']	https://i.scdn.co/image/ab6761610000e5eb3adbca10213fb3424de709b5
0t4k3hFcPfmTpeNlRFPat2	Oproer	1250	12		[]	https://i.scdn.co/image/ab6761610000e5eb26246a196e0e6243e63b0d46
3VRvi42U8SsiT4YKP5LNCB	Extrawelt	152823	39	german techno	['german techno', 'hamburg electronic', 'minimal techno']	https://i.scdn.co/image/ab6761610000e5ebca9b0a5f5250a124134192ed
3YoYru7MdcyhImg7mUHFic	Sippy Gill, Desi Roots	55491	32	punjabi pop	['punjabi pop']	https://i.scdn.co/image/ab67616d0000b273c96e03f4ca8229e01106003b
7AGL6rHRzH2FSmJaG0Mjb0	FKYA	1511	23		[]	https://i.scdn.co/image/ab6761610000e5ebd138d9a79ca422b121fb4e9f
0S7MwI5YpZTkhA5aiDm0uM	Jordan	768	19		[]	https://i.scdn.co/image/ab6761610000e5eb9fb6f1c5b8c2c7f11d689557
0bPOOMpOPbgBrsOrt1Sfvi	Björgvin Halldórsson	10270	32	classic icelandic pop	['classic icelandic pop']	https://i.scdn.co/image/ab6761610000e5eb8e836ad488df1ae9102cd4f9
7c9O0hfRy2u32JVcWhoope	Lars Danielsson	39233	44	contemporary jazz	['contemporary jazz', 'german jazz', 'swedish jazz']	https://i.scdn.co/image/ab6761610000e5ebabc4e9fd1ccf260d07d6cff8
4ihTfE4MtCrKerRYHU7e4p	Tommy Tee	9698	32	norwegian hip hop	['norwegian hip hop']	https://i.scdn.co/image/ab6761610000e5ebdf6277a823624971b1604147
02BzWbIVXCtHcSxdApxAfK	葉廷宇	31	0		[]	https://i.scdn.co/image/ab67616d0000b2733cce6e075b461c7b9593ef49
2kRYZkBRH3UsFlDd209DS5	Zozo	46	4		[]	https://i.scdn.co/image/ab67616d0000b2730ec0bc7dd523bc845beb75e6
1l48rGyg7MMLBbmP8MyFj3	Causes	19054	42	dutch indie	['dutch indie', 'dutch pop']	https://i.scdn.co/image/ab6761610000e5ebd1bef9c47221b26677499dae
6vgkpiszNB3NqHNrdHxXOm	Krithika Nelson	1394	24	kollywood	['kollywood']	https://i.scdn.co/image/ab6761610000e5eb011288127c8ce7c9a56628a4
0vIwzLRr3uDumTBaCmU0fm	Aivovuoto	7598	25	finnish hip hop	['finnish hip hop', 'suomirap']	https://i.scdn.co/image/ab6761610000e5eb44c51d655b2e790e8006f271
7G4rzJ3UJAatb90bgJTmPm	Signe Trylle	93	0		[]	https://i.scdn.co/image/ab6761610000e5ebe972048629898f5c3daecfba
0dwiR6ZQlE8hdMCj2hNJJl	Dodo Foie	269	8		[]	https://i.scdn.co/image/ab6761610000e5ebb40a5a6a1e6d6f12a45ddf69
7tWORed2e6L4nzFezvRPOI	Parker Jenkins	1125	19	acoustic chill	['acoustic chill']	https://i.scdn.co/image/ab67616d0000b273d5dee04ef2fa40208b2c5f36
5nH3X16vKLMkEFbbTcy50f	George Talent	16306	39	manele	['manele']	https://i.scdn.co/image/ab67616d0000b27377ee468f2986114bafb3760b
6BmoZG6Z7N10aKb4yyoo27	Jeff Le Nerf	11670	30	french hip hop	['french hip hop', 'rap inde']	https://i.scdn.co/image/3c42e6d85a595191805c45d874ea6244b156c241
5A3CuuqAJWEroIPiFx6toq	We Are Various	2447	14		[]	https://i.scdn.co/image/ab6761610000e5eb026c859e0f95439d764c48f2
4VKbol7eCoEJUemlKvE3Ve	Peter LeMarc	75487	46	classic swedish pop	['classic swedish pop', 'swedish pop', 'swedish singer-songwriter', 'swedish soul']	https://i.scdn.co/image/ab6761610000e5ebb6046eb0c9ca508b373751bf
2GVOp47xQ4z3ASdqsmCMoX	Macadam Crocodile	5552	27		[]	https://i.scdn.co/image/ab6761610000e5eb33b3b1d0bbb758724a03ca71
16whOsK6IWQs402sCFxcpR	Andrea Cerioli	213	1		[]	https://i.scdn.co/image/ab67616d0000b273380991ff1de318b33abe7673
1ucovYZ0AOZZ0ZIfjhYFfQ	Sebastian	44709	42	czech pop	['czech pop']	https://i.scdn.co/image/ab6761610000e5eb5baa43d6247f8d787442ceb2
5wfMJ2PgaKgroRIcXB5Ck6	Swifta Beater	5762	22	grime	['grime', 'instrumental grime']	https://i.scdn.co/image/ab6761610000e5eb1ce4621936d27c52ebd538f1
4zrxrSUpEE4ynZTcB6SFhY	Sweet Wasabi	600	9		[]	https://i.scdn.co/image/ab67616d0000b2734bca5c30b4b0350f0b240017
0F5UHQlF4zGjLv3XKbfkWS	Bel	161	20		[]	https://i.scdn.co/image/ab67616d0000b273a8d1f4dbd7fc59b7c7a4f981
2jFc0gwjzIe1klTCZF8BDH	nezexous	2124	47	new school turkce rap	['new school turkce rap']	https://i.scdn.co/image/ab6761610000e5ebc41c68bfce47947d798c40ac
17ijA67vNx28DSy4RKMXJB	Plamen	1449	11	bulgarian hip hop	['bulgarian hip hop', 'bulgarian pop']	https://i.scdn.co/image/ab67616d0000b273c53bdb304d57949308ac403c
3M8Mq1n1l1TRnTUw2MRSCs	Meadowlark	32655	40	vapor pop	['vapor pop']	https://i.scdn.co/image/ab6761610000e5ebc732c568cd881f8444aff76b
5ee1RFcMCpiLXVSVKYxDbW	Fase	16322	36		[]	https://i.scdn.co/image/ab6761610000e5eb0d830634befb8cf65adfa639
6AXxkYR5Er1Bu4IRDJjMzW	Marc	3470	25	thai teen pop	['thai teen pop']	https://i.scdn.co/image/ab67616d0000b27341e117295a449f7f0e8c2aea
4Qwj56r88a95geCz7UF6KA	Hot Heros	331	4	finnish modern jazz	['finnish modern jazz']	https://i.scdn.co/image/ab6761610000e5ebc39ac0ccddc77999df457a4b
36SOAT1XBLPGOpya1OaMaQ	Talis	19430	37	israeli hip hop	['israeli hip hop', 'israeli pop']	https://i.scdn.co/image/ab6761610000e5eb973761d7f622c24efdfbda13
02rbtsxmzmlWKtEZ4DLZr8	Patrick James	11086	26	australian indie	['australian indie', 'australian indie folk']	https://i.scdn.co/image/ab6761610000e5eb4c347c79d2aa7ee36afd1734
76Uu7lnLuTOmH2eZsKZTan	Kubańczyk	168371	56	polish hip hop	['polish hip hop']	https://i.scdn.co/image/ab6761610000e5eb0e1fe0c56da741f771824991
4exC9EVGcJb6F33htBWbkk	El David Aguilar	23227	38		[]	https://i.scdn.co/image/ab6761610000e5ebfbfc6a5b62eb2b59223676a8
2uM25GIYkb6vpVSamKxdtH	Coche	448	2		[]	https://i.scdn.co/image/ab67616d0000b2730fea26ff1b651a727cd60ba8
1Q9KyQkc3vODeRt9OfItxl	Katie Pearlman	2834	45	gen z singer-songwriter	['gen z singer-songwriter']	https://i.scdn.co/image/ab6761610000e5eb530917501bd08b8adcb13e98
16p58qwRDJuScHWUUtv7Tt	Belah	57889	46	german hip hop	['german hip hop']	https://i.scdn.co/image/ab6761610000e5eb159183fad9d169b692a7610e
3FTKP1k9VbOng3m1rgnsqx	Ilse DeLange	272749	51	dutch americana	['dutch americana', 'dutch pop', 'dutch rock']	https://i.scdn.co/image/ab6761610000e5eb42181f63b3531901947aa82c
7vXDAI8JwjW531ouMGbfcp	TINI	6446882	80	latin pop	['latin pop', 'pop argentino']	https://i.scdn.co/image/ab6761610000e5ebd1ee0c41d3c79e916b910696
0HYSrLdpldAsePdvuhxSLx	Ravend	52150	46	new school turkce rap	['new school turkce rap']	https://i.scdn.co/image/ab6761610000e5eb602b7bb32de08f06a0b515c6
3KMDN1tDyRKeYyP3oQMMCk	Ero (JWP)	344	2		[]	
70ircOPIxsddNpd8Vgq23E	sarah salola	27685	47	thai pop	['thai pop']	https://i.scdn.co/image/ab6761610000e5ebfb4342c0924d5879d712d7af
1f1CocvNRSmgLgtqMsA0AR	Armando Young	7188	32		[]	https://i.scdn.co/image/ab6761610000e5eb4017ca254bd1be475789b675
1EeKw8GiJK3tQuvThTK3CH	Lexi Lawson	704	44		[]	https://i.scdn.co/image/ab6761610000e5eb6425dd0730d79f27636228e7
7f17kNraGVHoDYicwmveeJ	Mjay Beatz	802	23	slovak hip hop	['slovak hip hop']	https://i.scdn.co/image/ab6761610000e5eb07d4fe33c4af0ab6520e070d
2T5FHRvBN0LYvlvDoU89dS	I-Octane	124714	39	dancehall	['dancehall']	https://i.scdn.co/image/ab6761610000e5eb231e25bf365cda8859d6c10c
6UA9utCfSECYWv110vDuqS	PROKID	3844	9	kwaito	['kwaito']	https://i.scdn.co/image/ab67616d0000b2731c22a834877ddf9fff848708
0YsAZmn2GXxJsf6wwgzaEi	Paski	336	9		[]	https://i.scdn.co/image/ab6761610000e5ebb7d2589262480289b5c49295
0GUkPki3DpCkvKDxIKpaI4	Los Lara	95438	55	musica oaxaquena	['musica oaxaquena', 'sad sierreno']	https://i.scdn.co/image/ab6761610000e5eb4cdd710f4d886fe167f91c8f
1mnpwqA6YGDJwxlqnolGUu	Javier Ramirez	509963	37	latin viral pop	['latin viral pop']	https://i.scdn.co/image/ab6761610000e5eb4ed01a536dbb3d2fa10f8e7b
7cjiIC3JhIHpmJ7ruYvyNx	Jim Castro	9616	16		[]	https://i.scdn.co/image/ab6761610000e5eb9d6c9eeb04fb6b86bbee1003
4xUawweuqhjMvoScRGbveR	Raffa Moreira	445726	51	hyperpop brasileiro	['hyperpop brasileiro', 'plug brasileiro', 'rap guarulhense']	https://i.scdn.co/image/ab6761610000e5ebd8a88958cfe8bd72b8fe736e
4cSyPcpldERtF4eL3NB9dn	Sunny Day Service	128443	40	j-rock	['j-rock', 'japanese alternative rock']	https://i.scdn.co/image/ab6761610000e5eb2fa290846887dccdf267e526
6GSNzwDDZ7M6bquJtrsH3g	Yuman	3422	15		[]	https://i.scdn.co/image/ab6761610000e5eb5cbdec6b969188e5f35da441
5oYHL2SijkMY52gKIhYJNb	Elefante	1875545	66	latin alternative	['latin alternative', 'latin arena pop', 'latin pop', 'mexican pop', 'mexican rock', 'rock en espanol']	https://i.scdn.co/image/ab6761610000e5eba40f5812b577a0528b459e70
10Wv1IBjFzAJJMCQNXYXum	Nicko Mills	102	2		[]	https://i.scdn.co/image/ab6761610000e5ebe837ba1a205d141cb44c40fe
2FVdUWkBpItriUqpM7mLHX	Lehakat Chinuch Meyuchad	16	11		[]	
2VBt3tiLBlEIpXpznOVFjT	EMP3ROR NOCO	27	0		[]	https://i.scdn.co/image/ab6761610000e5eb3448fcb848e0386da14cd837
0fUBKEXCJYmCr9vrI66NEJ	Blasko	3435	29	australian r&b	['australian r&b']	https://i.scdn.co/image/ab6761610000e5eb275d7262052bcad0abbfd7a3
76a88JVT877us2tI7mLf6c	David Bates	97	16		[]	https://i.scdn.co/image/b7964ceeb50934b6b84c34d046754cf4e12af9ba
5PokPZn11xzZXyXSfnvIM3	Lifehouse	1941255	63	neo mellow	['neo mellow', 'pop rock', 'post-grunge']	https://i.scdn.co/image/ab6761610000e5eb12e6a316cab1c10592429fa4
2RQynODzR09xbo87R20PxG	Alexander V	15921	3		[]	https://i.scdn.co/image/ab6761610000e5eb06aeff404e4e64364c287241
6VmR98bIUO62ttfH2G4LQw	Tal Mosseri	2314	17	festigal	['festigal']	
4KWYR8vpnpwnNr5wWicWWo	Парнишка	1181	27		[]	https://i.scdn.co/image/ab6761610000e5eb88d775d48b529eb278c8eac5
7omnn7IRrrxdMwSwchVxNP	Eyes Set To Kill	260034	39	metalcore	['metalcore', 'pixie', 'screamo']	https://i.scdn.co/image/ab6761610000e5ebb75e80176572bf0a074b938a
3WiTSEd3LBLv647XuA384X	Il Profeta	6789	25		[]	https://i.scdn.co/image/ab6761610000e5eb9a9cf65e4606578b58bfe9e0
3lZJcvwpzpBRHN7ZalVwkX	Magic & Naked	2063	20	swiss alternative rock	['swiss alternative rock']	https://i.scdn.co/image/ab67616d0000b2733d1a080bdab03a3b61afdf5e
3ewp7Z45JdO8VUsAjmE3VR	La Diva Del Tubo	1202	1		[]	https://i.scdn.co/image/ab67616d0000b273314077dace9e9e0bf49d9c9a
0G2EwCf5v7DTrsjx6QPWAE	Maria	107	4		[]	https://i.scdn.co/image/ab6761610000e5eb7c247b772485d1e6554cedcd
01tCOipZP0bkn0LjSZ5S5i	El Nino	78773	41	romanian rap	['romanian rap', 'romanian trap']	https://i.scdn.co/image/ab6761610000e5ebf29fc56098c16385d46ad3c7
3g6amPB3XMgnA9bOmtAflF	Raja Gianuca	0	0		[]	
2vJU4d2jRQb4zJJIQRkyDB	Mel B	156943	27	australian pop	['australian pop', 'bubblegum dance', 'europop', 'talent show']	https://i.scdn.co/image/ab67616d0000b27311429634f4b8a4dba0d8bc1a
3xiIZKOiCaarXBQk4GEZCN	Amorf	3	0		[]	
4etuCZVdP8yiNPn4xf0ie5	Julio Iglesias	2604474	68	latin pop	['latin pop']	https://i.scdn.co/image/ab6761610000e5ebeb26b397cfc1d5b785296cdd
64qB5t5aF54CTPqCCwRQGw	Clarisa Dewi	1300	38	indonesian worship	['indonesian worship']	https://i.scdn.co/image/ab67616d0000b2737c0cb0d1ef07d324ce278ccb
5RZjpmuD14JKXvB8Ry1G1u	Amanda Seyfried	90810	66	hollywood	['hollywood']	https://i.scdn.co/image/ab67616d0000b27354900b60ad3ceff554807176
1Z4N6qo86BmXMr5SqkHP1r	Soul Revolver	514	25		[]	https://i.scdn.co/image/ab6761610000e5ebcc5daebed2298e43af131ebb
3oyYQkc7HqIdz80my79yq0	Sona	63	8		[]	https://i.scdn.co/image/ab67616d0000b2738b649e8501bcf065ae3c0702
12x3vm8tJaTI7J7WkMFr7i	Jeramiah Ferrari	6824	23	uk reggae	['uk reggae']	https://i.scdn.co/image/ab6761610000e5eb0245e94b5fb0811f36272638
7G0yL84FN9TIkEDcXgWBoc	Sultan Ul QADRIA Qawwal	199	0		[]	
0ETJQforv5OXgDgidQv9qd	HI-LO	114648	55	electro house	['electro house', 'house']	https://i.scdn.co/image/ab6761610000e5eb0edb4d8f49be14cca268cdbe
6zqbzjkNXezwUu1niNHwj9	Wojtek Gola	559	0		[]	https://i.scdn.co/image/ab67616d0000b2731dbd77215e1d1311f26251c9
4yJxBc63CGoy6BIRHstwBw	Ayuno	374	22		[]	
5S68VYXiXt6oq30pKqQAuV	Dane Amar	27453	50	asian american hip hop	['asian american hip hop']	https://i.scdn.co/image/ab6761610000e5eb3e394b0a25ac1bab6bedcfb3
2EkVb80vJNSvw96kEy2GeF	Key	509	19		[]	https://i.scdn.co/image/ab67616d0000b27332f8d3cf8bdc1ad99bfd50a5
3bw0A7x5AgdJsK20ai5iS6	Other Lives	104767	43	ok indie	['ok indie']	https://i.scdn.co/image/ab6772690000c46c146dbd6a376fe45e6d866f8b
5ly0mPdto6iDfI6X2Q4K6B	Major Murphy	4829	17	grand rapids indie	['grand rapids indie']	https://i.scdn.co/image/ab6761610000e5eb5f2a005d9cc779418448fa23
