provider,origin_platform,country_code,year,chart_name,artist,chart_appearances,unique_tracks,best_rank,mean_rank,top10_appearances,top50_appearances,streams_sum,stream_observations,artist_rank
MGD,SPOTIFY,HK,2022,Top 200,Yoyo Sham,159,3,24,80.72327,0,67,1162589,159,24
MGD,SPOTIFY,HK,2022,Top 200,Panther Chan,153,5,48,149.300654,0,1,581025,153,25
MGD,SPOTIFY,HN,2018,Top 200,Ozuna,1213,10,7,55.119538,52,631,2642469,1213,1
MGD,SPOTIFY,HN,2018,Top 200,Bad Bunny,1113,25,1,42.163522,261,697,4063876,1113,2
MGD,SPOTIFY,HN,2018,Top 200,Ed Sheeran,898,5,19,69.523385,0,162,1404926,898,3
MGD,SPOTIFY,HN,2018,Top 200,Danny Ocean,868,3,5,41.448157,4,582,2094895,868,4
MGD,SPOTIFY,HN,2018,Top 200,Drake,781,27,1,51.738796,105,372,1950433,781,5
MGD,SPOTIFY,HN,2018,Top 200,Banda MS de Sergio Lizárraga,775,10,36,82.010323,0,73,1078131,775,6
MGD,SPOTIFY,HN,2018,Top 200,Dua Lipa,770,4,19,54.619481,0,383,1467053,770,7
MGD,SPOTIFY,HN,2018,Top 200,Maluma,736,9,8,49.383152,15,378,1653773,736,8
MGD,SPOTIFY,HN,2018,Top 200,Zion & Lennox,723,3,2,51.773167,173,297,2018952,723,9
MGD,SPOTIFY,HN,2018,Top 200,Post Malone,649,9,26,72.429892,0,184,972886,649,10
MGD,SPOTIFY,HN,2018,Top 200,Manuel Turizo,601,5,21,59.68386,0,286,1115447,601,11
MGD,SPOTIFY,HN,2018,Top 200,Imagine Dragons,599,13,63,93.589316,0,0,702898,599,12
MGD,SPOTIFY,HN,2018,Top 200,Anuel AA,584,10,1,48.371575,94,267,1576863,584,13
MGD,SPOTIFY,HN,2018,Top 200,Piso 21,572,6,2,48.767483,147,326,1616524,572,14
MGD,SPOTIFY,HN,2018,Top 200,"Nicky Jam, J Balvin",468,2,1,38.764957,128,328,1769333,468,15
MGD,SPOTIFY,HN,2018,Top 200,Christian Nodal,468,3,16,87.373932,0,58,634665,468,16
MGD,SPOTIFY,HN,2018,Top 200,XXXTENTACION,446,11,5,77.09417,3,104,660892,446,17
MGD,SPOTIFY,HN,2018,Top 200,Queen,426,13,4,69.061033,11,143,809637,426,18
MGD,SPOTIFY,HN,2018,Top 200,J Balvin,383,7,20,59.454308,0,208,691211,383,19
MGD,SPOTIFY,HN,2018,Top 200,Sebastian Yatra,372,6,31,73.793011,0,98,542373,372,20
MGD,SPOTIFY,HN,2018,Top 200,"Carlos Vives, Sebastian Yatra",362,1,10,57.323204,1,169,721826,362,21
MGD,SPOTIFY,HN,2018,Top 200,"Ozuna, Romeo Santos",352,2,21,45.440341,0,219,757477,352,22
MGD,SPOTIFY,HN,2018,Top 200,"Ozuna, Mambo Kingz, DJ Luian, Bad Bunny, Wisin, Almighty",346,1,3,36.66763,67,243,1015749,346,23
MGD,SPOTIFY,HN,2018,Top 200,"Amenazzy, Lary Over",345,2,3,54.281159,42,164,799119,345,24
MGD,SPOTIFY,HN,2018,Top 200,"Bad Bunny, Prince Royce, J Balvin, Mambo Kingz, DJ Luian",343,1,1,46.950437,87,200,1016338,343,25
MGD,SPOTIFY,HN,2019,Top 200,Bad Bunny,3064,15,1,72.184399,157,945,7433989,3064,1
MGD,SPOTIFY,HN,2019,Top 200,Paulo Londra,1239,20,2,63.196933,124,592,3561624,1239,2
MGD,SPOTIFY,HN,2019,Top 200,Ed Sheeran,1080,12,16,117.075,0,58,1535962,1080,3
MGD,SPOTIFY,HN,2019,Top 200,Christian Nodal,1022,6,35,116.98728,0,25,1483521,1022,4
MGD,SPOTIFY,HN,2019,Top 200,Sam Smith,955,5,38,114.744503,0,62,1452587,955,5
MGD,SPOTIFY,HN,2019,Top 200,Danny Ocean,839,11,34,88.240763,0,54,1374737,839,6
MGD,SPOTIFY,HN,2019,Top 200,"J Balvin, Bad Bunny",831,6,1,56.865223,311,466,4593101,831,7
MGD,SPOTIFY,HN,2019,Top 200,Maluma,803,9,7,57.403487,42,475,2471371,803,8
MGD,SPOTIFY,HN,2019,Top 200,Post Malone,780,20,34,112.091026,0,80,1191307,780,9
MGD,SPOTIFY,HN,2019,Top 200,Queen,756,7,38,113.712963,0,76,1087412,756,10
MGD,SPOTIFY,HN,2019,Top 200,Zion & Lennox,728,3,18,99.93956,0,132,1206699,728,11
MGD,SPOTIFY,HN,2019,Top 200,Piso 21,726,5,17,92.604683,0,134,1274945,726,12
MGD,SPOTIFY,HN,2019,Top 200,Ozuna,723,12,7,81.618257,28,214,1652837,723,13
MGD,SPOTIFY,HN,2019,Top 200,Banda MS de Sergio Lizárraga,723,11,50,129.656985,0,1,899274,723,14
MGD,SPOTIFY,HN,2019,Top 200,Ariana Grande,721,20,11,89.085992,0,197,1435184,721,15
MGD,SPOTIFY,HN,2019,Top 200,Billie Eilish,698,18,20,92.207736,0,140,1264838,698,16
MGD,SPOTIFY,HN,2019,Top 200,Manuel Turizo,648,11,23,104.358025,0,170,1124190,648,17
MGD,SPOTIFY,HN,2019,Top 200,Anuel AA,625,4,16,108.568,0,83,968016,625,18
MGD,SPOTIFY,HN,2019,Top 200,Imagine Dragons,474,2,51,113.379747,0,0,650101,474,19
MGD,SPOTIFY,HN,2019,Top 200,Dua Lipa,457,4,21,119.623632,0,61,683096,457,20
MGD,SPOTIFY,HN,2019,Top 200,Maroon 5,453,2,42,101.293598,0,38,729026,453,21
MGD,SPOTIFY,HN,2019,Top 200,Myke Towers,388,4,11,72.03866,0,240,1175211,388,22
MGD,SPOTIFY,HN,2019,Top 200,Bacilos,382,5,69,116.089005,0,0,511998,382,23
MGD,SPOTIFY,HN,2019,Top 200,Los Enanitos Verdes,379,4,69,93.815303,0,0,580786,379,24
MGD,SPOTIFY,HN,2019,Top 200,Luis Miguel,379,4,99,154.651715,0,0,443806,379,25
MGD,SPOTIFY,HN,2020,Top 200,Bad Bunny,5373,36,1,82.785967,589,2141,22460879,5373,1
MGD,SPOTIFY,HN,2020,Top 200,Christian Nodal,2476,21,14,102.207593,0,330,5902104,2476,2
MGD,SPOTIFY,HN,2020,Top 200,J Balvin,1808,11,1,62.029867,147,977,7291063,1808,3
MGD,SPOTIFY,HN,2020,Top 200,Myke Towers,1286,22,5,83.42224,40,425,4095527,1286,4
MGD,SPOTIFY,HN,2020,Top 200,Camilo,1136,12,1,89.914613,77,332,3626487,1136,5
MGD,SPOTIFY,HN,2020,Top 200,Maluma,974,20,1,91.129363,130,253,4208603,974,6
MGD,SPOTIFY,HN,2020,Top 200,Dua Lipa,866,19,11,87.19746,0,255,2484681,866,7
MGD,SPOTIFY,HN,2020,Top 200,Anuel AA,743,14,6,101.211306,9,121,1769301,743,8
MGD,SPOTIFY,HN,2020,Top 200,"J Balvin, Bad Bunny",742,3,5,51.959569,54,444,3211287,742,9
MGD,SPOTIFY,HN,2020,Top 200,The Weeknd,738,23,5,70.51897,105,392,3019929,738,10
MGD,SPOTIFY,HN,2020,Top 200,Harry Styles,670,3,39,96.577612,0,17,1468385,670,11
MGD,SPOTIFY,HN,2020,Top 200,Rauw Alejandro,599,5,2,55.749583,159,348,3021365,599,12
MGD,SPOTIFY,HN,2020,Top 200,Travis Scott,544,7,15,136.625,0,23,928422,544,13
MGD,SPOTIFY,HN,2020,Top 200,Tainy,541,2,2,43.979667,66,371,2531688,541,14
MGD,SPOTIFY,HN,2020,Top 200,Billie Eilish,535,7,34,126.429907,0,8,961773,535,15
MGD,SPOTIFY,HN,2020,Top 200,Sam Smith,519,9,67,154.194605,0,0,734738,519,16
MGD,SPOTIFY,HN,2020,Top 200,Luis Miguel,508,5,88,170.535433,0,0,698796,508,17
MGD,SPOTIFY,HN,2020,Top 200,Lewis Capaldi,465,2,77,125.873118,0,0,800367,465,18
MGD,SPOTIFY,HN,2020,Top 200,Justin Bieber,459,9,17,121.912854,0,57,981919,459,19
MGD,SPOTIFY,HN,2020,Top 200,Ariana Grande,443,20,31,133.074492,0,7,811486,443,20
MGD,SPOTIFY,HN,2020,Top 200,"Rauw Alejandro, Farruko",435,2,4,61.289655,58,257,1945764,435,21
MGD,SPOTIFY,HN,2020,Top 200,Post Malone,425,3,38,111.0,0,30,865664,425,22
MGD,SPOTIFY,HN,2020,Top 200,Paulo Londra,419,2,57,142.312649,0,0,649477,419,23
MGD,SPOTIFY,HN,2020,Top 200,Zion & Lennox,372,2,104,153.072581,0,0,540787,372,24
MGD,SPOTIFY,HN,2020,Top 200,"KAROL G, Nicki Minaj",366,1,1,28.923497,66,287,2730089,366,25
MGD,SPOTIFY,HN,2021,Top 200,Bad Bunny,6317,28,1,84.495647,382,2002,24892601,6317,1
MGD,SPOTIFY,HN,2021,Top 200,Christian Nodal,1881,10,13,113.796385,0,273,4866946,1881,2
MGD,SPOTIFY,HN,2021,Top 200,Olivia Rodrigo,1458,14,6,98.524005,9,241,4197113,1458,3
MGD,SPOTIFY,HN,2021,Top 200,Rauw Alejandro,1420,17,1,85.143662,209,467,6505468,1420,4
MGD,SPOTIFY,HN,2021,Top 200,The Weeknd,1113,10,9,86.414196,1,324,3619385,1113,5
MGD,SPOTIFY,HN,2021,Top 200,Dua Lipa,1071,5,14,103.730159,0,139,2906668,1071,6
MGD,SPOTIFY,HN,2021,Top 200,KAROL G,924,7,2,83.772727,92,285,3617469,924,7
MGD,SPOTIFY,HN,2021,Top 200,Sech,858,8,5,80.298368,59,359,3521533,858,8
MGD,SPOTIFY,HN,2021,Top 200,Doja Cat,843,7,13,73.997628,0,326,3028656,843,9
MGD,SPOTIFY,HN,2021,Top 200,Maluma,841,7,5,62.992866,196,449,4049957,841,10
MGD,SPOTIFY,HN,2021,Top 200,Myke Towers,790,23,39,111.93038,0,1,1885101,790,11
MGD,SPOTIFY,HN,2021,Top 200,"J Balvin, Bad Bunny",726,2,10,72.966942,5,363,2845424,726,12
MGD,SPOTIFY,HN,2021,Top 200,Camilo,715,10,17,110.292308,0,120,1883547,715,13
MGD,SPOTIFY,HN,2021,Top 200,Luis Miguel,715,8,47,155.573427,0,4,1303795,715,14
MGD,SPOTIFY,HN,2021,Top 200,Harry Styles,682,3,54,123.516129,0,0,1498348,682,15
MGD,SPOTIFY,HN,2021,Top 200,BTS,662,18,2,96.959215,14,136,2101292,662,16
MGD,SPOTIFY,HN,2021,Top 200,J Balvin,600,14,39,120.565,0,27,1341794,600,17
MGD,SPOTIFY,HN,2021,Top 200,Farruko,531,4,2,52.00565,186,319,3417849,531,18
MGD,SPOTIFY,HN,2021,Top 200,Boza,530,3,6,84.462264,79,181,2171378,530,19
MGD,SPOTIFY,HN,2021,Top 200,Lil Nas X,466,6,12,64.004292,0,256,1871157,466,20
MGD,SPOTIFY,HN,2021,Top 200,Tainy,454,4,1,120.081498,88,88,2159768,454,21
MGD,SPOTIFY,HN,2021,Top 200,Carin Leon,453,4,95,159.576159,0,0,799852,453,22
MGD,SPOTIFY,HN,2021,Top 200,Don Omar,429,3,78,137.04662,0,0,867175,429,23
MGD,SPOTIFY,HN,2021,Top 200,Justin Bieber,412,13,5,89.356796,44,160,1565000,412,24
MGD,SPOTIFY,HN,2021,Top 200,Anuel AA,404,18,19,129.121287,0,28,901327,404,25
MGD,SPOTIFY,HN,2022,Top 200,Bad Bunny,1829,33,1,80.202843,137,813,8067440,1829,1
MGD,SPOTIFY,HN,2022,Top 200,Christian Nodal,466,17,1,98.914163,25,75,1657486,466,2
MGD,SPOTIFY,HN,2022,Top 200,Rauw Alejandro,300,7,8,88.646667,5,96,1086614,300,3
MGD,SPOTIFY,HN,2022,Top 200,The Weeknd,285,22,44,124.424561,0,6,694868,285,4
MGD,SPOTIFY,HN,2022,Top 200,Olivia Rodrigo,248,5,79,151.064516,0,0,537556,248,5
MGD,SPOTIFY,HN,2022,Top 200,Doja Cat,216,3,58,88.444444,0,0,620615,216,6
MGD,SPOTIFY,HN,2022,Top 200,KAROL G,207,3,57,126.144928,0,0,518120,207,7
MGD,SPOTIFY,HN,2022,Top 200,"J Balvin, Bad Bunny",183,3,7,78.360656,51,72,863950,183,8
MGD,SPOTIFY,HN,2022,Top 200,Maluma,181,3,10,74.767956,5,72,717340,181,9
MGD,SPOTIFY,HN,2022,Top 200,Calibre 50,144,2,20,43.097222,0,116,652824,144,10
MGD,SPOTIFY,HN,2022,Top 200,Dua Lipa,143,2,99,143.517483,0,0,316023,143,11
MGD,SPOTIFY,HN,2022,Top 200,"Arcangel, Bad Bunny",141,2,98,138.241135,0,0,318521,141,12
MGD,SPOTIFY,HN,2022,Top 200,Myke Towers,136,2,77,123.963235,0,0,329214,136,13
MGD,SPOTIFY,HN,2022,Top 200,Kevin Kaarl,127,2,99,153.094488,0,0,270375,127,14
MGD,SPOTIFY,HN,2022,Top 200,Trueno,120,2,77,144.266667,0,0,266779,120,15
MGD,SPOTIFY,HN,2022,Top 200,Tainy,112,2,1,67.491071,72,72,1259211,112,16
MGD,SPOTIFY,HN,2022,Top 200,Lil Nas X,98,2,50,101.153061,0,1,273341,98,17
MGD,SPOTIFY,HN,2022,Top 200,Adele,92,3,25,88.782609,0,20,297699,92,18
MGD,SPOTIFY,HN,2022,Top 200,Paulo Londra,92,2,142,179.717391,0,0,179321,92,19
MGD,SPOTIFY,HN,2022,Top 200,Danny Ocean,87,3,34,97.666667,0,7,253083,87,20
MGD,SPOTIFY,HN,2022,Top 200,Vicente Fernández,85,7,27,91.458824,0,3,250060,85,21
MGD,SPOTIFY,HN,2022,Top 200,Ryan Castro,79,2,22,95.329114,0,13,251755,79,22
MGD,SPOTIFY,HN,2022,Top 200,Don Omar,78,3,72,124.230769,0,0,190926,78,23
MGD,SPOTIFY,HN,2022,Top 200,"Rauw Alejandro, Chencho Corleone",74,2,3,15.567568,61,68,705414,74,24
MGD,SPOTIFY,HN,2022,Top 200,Farruko,73,2,6,32.109589,2,72,389230,73,25
MGD,SPOTIFY,HU,2018,Top 200,Imagine Dragons,1964,41,1,82.714868,105,796,6009658,1964,1
MGD,SPOTIFY,HU,2018,Top 200,XXXTENTACION,1600,43,1,90.10625,48,440,4417081,1600,2
MGD,SPOTIFY,HU,2018,Top 200,Eminem,1434,19,2,96.487448,124,388,4330258,1434,3
MGD,SPOTIFY,HU,2018,Top 200,Ed Sheeran,1293,11,7,98.976798,5,345,3108227,1293,4
MGD,SPOTIFY,HU,2018,Top 200,Post Malone,1237,23,1,63.372676,127,593,4287362,1237,5
MGD,SPOTIFY,HU,2018,Top 200,Avicii,1188,35,1,83.364478,39,354,3320844,1188,6
MGD,SPOTIFY,HU,2018,Top 200,Shawn Mendes,1125,29,2,112.816889,27,150,2420807,1125,7
MGD,SPOTIFY,HU,2018,Top 200,Drake,986,32,1,70.889452,152,424,3621073,986,8
MGD,SPOTIFY,HU,2018,Top 200,Clean Bandit,945,13,1,88.736508,162,308,3389014,945,9
MGD,SPOTIFY,HU,2018,Top 200,Dua Lipa,873,9,2,56.932417,133,477,3396890,873,10
MGD,SPOTIFY,HU,2018,Top 200,Ariana Grande,788,24,1,63.25,165,383,3550985,788,11
MGD,SPOTIFY,HU,2018,Top 200,The Chainsmokers,750,26,1,99.553333,65,235,2185218,750,12
MGD,SPOTIFY,HU,2018,Top 200,Queen,718,21,1,100.398329,47,210,2220312,718,13
MGD,SPOTIFY,HU,2018,Top 200,Camila Cabello,680,14,1,59.927941,90,330,2507159,680,14
MGD,SPOTIFY,HU,2018,Top 200,Maroon 5,665,8,2,76.042105,94,274,2296543,665,15
MGD,SPOTIFY,HU,2018,Top 200,Rita Ora,659,11,8,86.213961,4,205,1795111,659,16
MGD,SPOTIFY,HU,2018,Top 200,Twenty One Pilots,655,23,7,128.980153,1,54,1278415,655,17
MGD,SPOTIFY,HU,2018,Top 200,Kendrick Lamar,650,11,3,102.427692,47,134,1618012,650,18
MGD,SPOTIFY,HU,2018,Top 200,Linkin Park,633,2,76,146.278041,0,0,967292,633,19
MGD,SPOTIFY,HU,2018,Top 200,Axwell /\ Ingrosso,623,6,8,77.346709,1,215,1707368,623,20
MGD,SPOTIFY,HU,2018,Top 200,Follow The Flow,599,7,4,68.459098,83,379,2649409,599,21
MGD,SPOTIFY,HU,2018,Top 200,Punnany Massif,559,18,63,126.753131,0,0,943268,559,22
MGD,SPOTIFY,HU,2018,Top 200,"Sia, Diplo, Labrinth, LSD",522,7,9,94.295019,4,162,1419016,522,23
MGD,SPOTIFY,HU,2018,Top 200,Bebe Rexha,520,6,20,83.876923,0,230,1477890,520,24
MGD,SPOTIFY,HU,2018,Top 200,Lauv,507,7,51,117.110454,0,0,927987,507,25
MGD,SPOTIFY,HU,2019,Top 200,Billie Eilish,2661,27,1,83.739196,413,899,12727243,2661,1
MGD,SPOTIFY,HU,2019,Top 200,Follow The Flow,2318,17,7,89.623382,24,1029,8797935,2318,2
MGD,SPOTIFY,HU,2019,Top 200,Post Malone,2058,43,1,60.648688,312,977,10407713,2058,3
MGD,SPOTIFY,HU,2019,Top 200,Ed Sheeran,1594,35,1,78.750941,253,666,7762148,1594,4
MGD,SPOTIFY,HU,2019,Top 200,Imagine Dragons,1575,7,19,104.44127,0,148,4448872,1575,5
MGD,SPOTIFY,HU,2019,Top 200,Ariana Grande,1504,27,1,77.68883,228,624,7182210,1504,6
MGD,SPOTIFY,HU,2019,Top 200,Queen,1504,12,10,98.726729,2,246,4489552,1504,7
MGD,SPOTIFY,HU,2019,Top 200,Bagossy Brothers Company,1077,10,2,97.8013,158,341,4626228,1077,8
MGD,SPOTIFY,HU,2019,Top 200,Halott Pénz,914,5,6,109.043764,2,243,2897772,914,9
MGD,SPOTIFY,HU,2019,Top 200,Bsw,779,6,3,104.503209,62,234,2980122,779,10
MGD,SPOTIFY,HU,2019,Top 200,Krúbi,754,7,9,105.055703,1,22,2077329,754,11
MGD,SPOTIFY,HU,2019,Top 200,Avicii,717,17,4,115.913529,17,116,2115319,717,12
MGD,SPOTIFY,HU,2019,Top 200,Ava Max,688,4,1,41.96657,155,512,3944565,688,13
MGD,SPOTIFY,HU,2019,Top 200,Ellie Goulding,685,4,8,93.905109,10,184,2254974,685,14
MGD,SPOTIFY,HU,2019,Top 200,Shawn Mendes,661,6,2,123.459909,59,113,2102792,661,15
MGD,SPOTIFY,HU,2019,Top 200,Martin Garrix,634,10,4,105.274448,63,180,2318164,634,16
MGD,SPOTIFY,HU,2019,Top 200,Eminem,629,7,67,161.349762,0,0,1302647,629,17
MGD,SPOTIFY,HU,2019,Top 200,XXXTENTACION,627,10,30,139.046252,0,9,1452292,627,18
MGD,SPOTIFY,HU,2019,Top 200,5 Seconds of Summer,614,6,7,60.540717,4,288,2454775,614,19
MGD,SPOTIFY,HU,2019,Top 200,Linkin Park,608,2,87,157.345395,0,0,1289909,608,20
MGD,SPOTIFY,HU,2019,Top 200,Juice WRLD,600,20,2,107.823333,7,123,2045080,600,21
MGD,SPOTIFY,HU,2019,Top 200,Lil Nas X,572,10,2,45.513986,178,393,3692781,572,22
MGD,SPOTIFY,HU,2019,Top 200,Jonas Brothers,559,7,1,65.237925,84,280,2827675,559,23
MGD,SPOTIFY,HU,2019,Top 200,Camila Cabello,552,8,9,101.601449,4,139,2025847,552,24
MGD,SPOTIFY,HU,2019,Top 200,Travis Scott,538,5,2,109.457249,41,128,2131113,538,25
MGD,SPOTIFY,HU,2020,Top 200,Follow The Flow,2034,7,10,85.971485,1,426,8825426,2034,1
MGD,SPOTIFY,HU,2020,Top 200,Juice WRLD,1854,33,7,95.864617,19,410,7823398,1854,2
MGD,SPOTIFY,HU,2020,Top 200,Billie Eilish,1745,14,1,90.387966,171,522,8671069,1745,3
MGD,SPOTIFY,HU,2020,Top 200,Ava Max,1541,22,4,85.30889,133,499,7777915,1541,4
MGD,SPOTIFY,HU,2020,Top 200,Bagossy Brothers Company,1424,7,10,91.574438,1,402,6642562,1424,5
MGD,SPOTIFY,HU,2020,Top 200,Post Malone,1290,8,10,120.264341,1,185,4608646,1290,6
MGD,SPOTIFY,HU,2020,Top 200,Travis Scott,1288,9,7,80.652174,11,404,5937171,1288,7
MGD,SPOTIFY,HU,2020,Top 200,Dua Lipa,1173,19,2,46.021313,236,764,8566892,1173,8
MGD,SPOTIFY,HU,2020,Top 200,Eminem,1127,25,1,108.073647,92,284,5260134,1127,9
MGD,SPOTIFY,HU,2020,Top 200,Ed Sheeran,970,6,19,108.958763,0,192,3559713,970,10
MGD,SPOTIFY,HU,2020,Top 200,Lewis Capaldi,901,3,14,60.599334,0,586,4816781,901,11
MGD,SPOTIFY,HU,2020,Top 200,XXXTENTACION,867,6,72,150.246828,0,0,2371096,867,12
MGD,SPOTIFY,HU,2020,Top 200,Pop Smoke,827,12,11,95.8948,0,180,3921090,827,13
MGD,SPOTIFY,HU,2020,Top 200,Harry Styles,823,5,4,79.618469,147,377,4781748,823,14
MGD,SPOTIFY,HU,2020,Top 200,Bsw,809,5,23,113.938195,0,66,2875612,809,15
MGD,SPOTIFY,HU,2020,Top 200,The Weeknd,798,19,1,51.12782,330,485,7459221,798,16
MGD,SPOTIFY,HU,2020,Top 200,Imagine Dragons,747,4,68,141.666667,0,0,2145424,747,17
MGD,SPOTIFY,HU,2020,Top 200,Ariana Grande,739,23,3,96.376184,65,176,3818690,739,18
MGD,SPOTIFY,HU,2020,Top 200,Halott Pénz,730,5,17,112.39863,0,25,2539526,730,19
MGD,SPOTIFY,HU,2020,Top 200,Krúbi,649,13,6,129.83359,14,102,2259876,649,20
MGD,SPOTIFY,HU,2020,Top 200,ByeAlex és a Slepp,647,18,8,113.914992,12,160,2824142,647,21
MGD,SPOTIFY,HU,2020,Top 200,Justin Bieber,613,19,4,61.624796,27,345,3868716,613,22
MGD,SPOTIFY,HU,2020,Top 200,Jonas Brothers,608,6,19,112.087171,0,53,2160892,608,23
MGD,SPOTIFY,HU,2020,Top 200,24kGoldn,604,4,1,103.903974,119,183,3723416,604,24
MGD,SPOTIFY,HU,2020,Top 200,5 Seconds of Summer,563,16,26,115.694494,0,13,1844320,563,25
MGD,SPOTIFY,HU,2021,Top 200,Dua Lipa,1692,7,4,84.273641,93,395,9715870,1692,1
MGD,SPOTIFY,HU,2021,Top 200,Follow The Flow,1417,14,26,116.798871,0,126,5855322,1417,2
MGD,SPOTIFY,HU,2021,Top 200,Olivia Rodrigo,1291,14,1,74.973664,199,497,9820631,1291,3
MGD,SPOTIFY,HU,2021,Top 200,Ava Max,1290,7,15,97.585271,0,368,6362599,1290,4
MGD,SPOTIFY,HU,2021,Top 200,The Weeknd,1175,7,2,62.105532,142,657,8404032,1175,5
MGD,SPOTIFY,HU,2021,Top 200,Bruno X Spacc,1099,16,13,97.625114,0,216,5346138,1099,6
MGD,SPOTIFY,HU,2021,Top 200,Billie Eilish,1072,28,6,108.610075,17,238,5330462,1072,7
MGD,SPOTIFY,HU,2021,Top 200,Eminem,964,6,67,130.604772,0,0,3610978,964,8
MGD,SPOTIFY,HU,2021,Top 200,Lil Nas X,938,18,1,49.714286,303,613,10758196,938,9
MGD,SPOTIFY,HU,2021,Top 200,Bagossy Brothers Company,895,16,19,97.141899,0,285,4479116,895,10
MGD,SPOTIFY,HU,2021,Top 200,Doja Cat,875,11,7,65.456,22,478,6202286,875,11
MGD,SPOTIFY,HU,2021,Top 200,Justin Bieber,859,23,4,81.9383,57,333,5237175,859,12
MGD,SPOTIFY,HU,2021,Top 200,Måneskin,815,8,1,52.472393,257,506,9160928,815,13
MGD,SPOTIFY,HU,2021,Top 200,Juice WRLD,803,24,15,129.992528,0,13,2950817,803,14
MGD,SPOTIFY,HU,2021,Top 200,Carson Coma,762,7,4,116.812336,4,95,3398939,762,15
MGD,SPOTIFY,HU,2021,Top 200,"Azahriah, DESH",747,3,1,14.635877,285,738,11811817,747,16
MGD,SPOTIFY,HU,2021,Top 200,Halott Pénz,710,11,23,94.56338,0,53,3228117,710,17
MGD,SPOTIFY,HU,2021,Top 200,Pop Smoke,678,19,32,123.330383,0,71,2588146,678,18
MGD,SPOTIFY,HU,2021,Top 200,Azahriah,651,16,14,94.81874,0,179,3412030,651,19
MGD,SPOTIFY,HU,2021,Top 200,Imagine Dragons,618,9,1,132.29288,50,65,3389484,618,20
MGD,SPOTIFY,HU,2021,Top 200,Lewis Capaldi,606,2,37,121.528053,0,46,2407671,606,21
MGD,SPOTIFY,HU,2021,Top 200,The Kid LAROI,590,8,1,71.689831,147,288,5650335,590,22
MGD,SPOTIFY,HU,2021,Top 200,T. Danny,569,4,25,87.829525,0,64,2796170,569,23
MGD,SPOTIFY,HU,2021,Top 200,Travis Scott,567,5,8,124.932981,1,11,2128032,567,24
MGD,SPOTIFY,HU,2021,Top 200,Dzsúdló,533,12,12,118.045028,0,67,2446008,533,25
MGD,SPOTIFY,HU,2022,Top 200,The Weeknd,426,24,15,112.004695,0,28,2191931,426,1
MGD,SPOTIFY,HU,2022,Top 200,T. Danny,315,11,1,80.850794,36,153,2669657,315,2
MGD,SPOTIFY,HU,2022,Top 200,Bruno X Spacc,304,6,12,92.766447,0,58,1808603,304,3
MGD,SPOTIFY,HU,2022,Top 200,Carson Coma,298,20,2,118.600671,7,50,1632451,298,4
MGD,SPOTIFY,HU,2022,Top 200,Labrinth,264,6,36,105.636364,0,28,1361044,264,5
MGD,SPOTIFY,HU,2022,Top 200,Eminem,244,4,46,107.602459,0,5,1211358,244,6
MGD,SPOTIFY,HU,2022,Top 200,Krúbi,230,5,27,120.786957,0,33,1139791,230,7
MGD,SPOTIFY,HU,2022,Top 200,Imagine Dragons,229,6,1,97.947598,72,72,2130081,229,8
MGD,SPOTIFY,HU,2022,Top 200,"Azahriah, DESH",216,3,2,24.101852,71,210,2658721,216,9
MGD,SPOTIFY,HU,2022,Top 200,Lil Nas X,216,3,11,38.361111,0,133,2056570,216,10
MGD,SPOTIFY,HU,2022,Top 200,Doja Cat,216,3,31,92.074074,0,72,1253537,216,11
MGD,SPOTIFY,HU,2022,Top 200,Dua Lipa,216,3,47,112.888889,0,1,1051086,216,12
MGD,SPOTIFY,HU,2022,Top 200,ALEE,215,9,8,93.767442,12,77,1481649,215,13
MGD,SPOTIFY,HU,2022,Top 200,Bsw,206,4,1,64.242718,88,97,2558945,206,14
MGD,SPOTIFY,HU,2022,Top 200,ByeAlex és a Slepp,201,3,3,70.19403,24,92,1693638,201,15
MGD,SPOTIFY,HU,2022,Top 200,The Neighbourhood,191,3,38,88.387435,0,43,1162125,191,16
MGD,SPOTIFY,HU,2022,Top 200,Paulina,167,4,20,93.994012,0,40,989964,167,17
MGD,SPOTIFY,HU,2022,Top 200,Måneskin,163,3,35,69.834356,0,50,1085501,163,18
MGD,SPOTIFY,HU,2022,Top 200,Arctic Monkeys,163,3,118,159.754601,0,0,599938,163,19
MGD,SPOTIFY,HU,2022,Top 200,Ed Sheeran,158,4,11,29.398734,0,144,1778159,158,20
MGD,SPOTIFY,HU,2022,Top 200,Adele,156,3,24,84.378205,0,57,996629,156,21
MGD,SPOTIFY,HU,2022,Top 200,Olivia Rodrigo,144,2,36,91.326389,0,55,853464,144,22
MGD,SPOTIFY,HU,2022,Top 200,Jason Derulo,144,2,63,115.236111,0,0,685321,144,23
MGD,SPOTIFY,HU,2022,Top 200,OneRepublic,144,3,63,126.298611,0,0,653506,144,24
MGD,SPOTIFY,HU,2022,Top 200,Ava Max,144,2,96,122.909722,0,0,622622,144,25
MGD,SPOTIFY,ID,2018,Top 200,Ed Sheeran,2048,8,3,103.629883,92,399,45439843,2048,1
MGD,SPOTIFY,ID,2018,Top 200,Sheila On 7,1583,10,7,107.69362,12,334,35351668,1583,2
MGD,SPOTIFY,ID,2018,Top 200,Fourtwnty,1550,13,6,84.837419,58,414,42106928,1550,3
